name,stars,collected_at,domain
SMH73346/Claude-Code,0,2026-09-26,AI Agent
manserjan-prog/Claude-Code,0,2026-09-26,AI Agent
Behrouz-Saberi/Claude-Code,0,2026-09-26,AI Agent
SunandaRout/Claude-code-,0,2026-09-26,AI Agent
imjohnmark25/claude-code,0,2026-09-26,AI Agent
jadhavaryan-aj/Claude-Code,0,2026-09-26,AI Agent
MdRabbiHossain798/claude_code,0,2026-09-26,AI Agent
sheikhfaiz078/Claude-code,0,2026-09-26,AI Agent
IT-WALA-BOY/Claude-Code,0,2026-09-26,AI Agent
njric/claude-code-setup,0,2026-09-26,AI Agent
LokeshKumar1779/claude_code_demo,0,2026-09-26,AI Agent
tetrisss1/claude_code_base,0,2026-09-26,AI Agent
lack435/claude-codex-imagegen,0,2026-09-26,AI Agent
FabianoArthur/claude-code-kitchen,1,2026-09-26,AI Agent
VSCMichael/claude_code_allianz,0,2026-09-26,AI Agent
poguni/claude-code-idea,0,2026-09-26,AI Agent
ramakonuganti/claude-code-core,0,2026-09-26,AI Agent
suhasagg/Claude-Code-Prototype,1,2026-09-26,AI Agent
csarathi/claude-code-practice,0,2026-09-26,AI Agent
temirvvs/claude-code-config,0,2026-09-26,AI Agent
MrJasonZhou/claude-code-antigravity,0,2026-09-26,AI Agent
CozyCoding08/Claude-Code-Tether,0,2026-09-26,AI Agent
m-Xone/claude-code-hooks,0,2026-09-26,AI Agent
antanas-budrikas/claude-code-config,0,2026-09-26,AI Agent
aifoz79/claude-code-apps,0,2026-09-26,AI Agent
wanglianga/claude-code-124,0,2026-09-26,AI Agent
workspacenil/claude-code-experience,0,2026-09-26,AI Agent
claude-code-hardened/claude-code-hardened,1,2026-09-26,AI Agent
mhounslow/pstack-claude-code,0,2026-09-26,AI Agent
melinda040321-afk/claude-code-session,0,2026-09-26,AI Agent
alvarov21/Claude-Code-OFFER-,0,2026-09-26,AI Agent
ericabell/claude-code-setup,0,2026-09-26,AI Agent
mehadi/claude-code-gateway,0,2026-09-26,AI Agent
abookbad/claude-code-notify,0,2026-09-26,AI Agent
A5H786/claude-code-classroom,0,2026-09-26,AI Agent
YoanWai/claude-code-statusline,1,2026-09-26,AI Agent
Amidouv/claude-code-dev,0,2026-09-26,AI Agent
edwinffr/Claude-Code-Scripts,0,2026-09-26,AI Agent
skempa7/claude-code-shorts,0,2026-09-26,AI Agent
TareqAlhashash/jev-claude-codereviewer,0,2026-09-26,AI Agent
matveevmikxailivanovich-cpu/claude-code-course,0,2026-09-26,AI Agent
yaojiwww/claude-code-deepseek,0,2026-09-26,AI Agent
Synforger/claude-code-statusline,0,2026-09-26,AI Agent
tumbalprojek315-png/Claude-Code-Repo,0,2026-09-26,AI Agent
Parker-Seabrook/claude-code-trainer,0,2026-09-26,AI Agent
rvanderend/claude-code-docker,0,2026-09-26,AI Agent
angutie/claude-code-gauges,0,2026-09-26,AI Agent
hereandnowai/claude-code-coach,0,2026-09-26,AI Agent
CaioScan/claude-code-statusline,0,2026-09-26,AI Agent
MrStashley/claude_code_basic,0,2026-09-26,AI Agent
kienzlelee/claude-code-mastery,0,2026-09-26,AI Agent
honeyvig/claude-code-action,0,2026-09-26,AI Agent
pavelborovskikh/claude_code_cloud,0,2026-09-26,AI Agent
Cyber-Dani/claude-code-statusline,0,2026-09-26,AI Agent
codezzium/clawmuse,6,2026-09-26,AI Agent
RudraSharma3/codecrafters-claude-code-python,0,2026-09-26,AI Agent
ChasingHunter/claude-code-windows-kit,1,2026-09-26,AI Agent
SanjaySorathiya/claude_code_CLI_agent,0,2026-09-26,AI Agent
CryptoDvizhGuides/claude-code-free-2026,0,2026-09-26,AI Agent
martinbouvet2000-tech/claude-code-stage-4,0,2026-09-26,AI Agent
WhiteHunterZero/claude-code-secret-mission,0,2026-09-26,AI Agent
juliandelacadena/claude-code-agent-team,0,2026-09-26,AI Agent
chenghyang2001/claude-code-skill-video,0,2026-09-26,AI Agent
IceCodeNew/claude-code-plugins-setup,0,2026-09-26,AI Agent
Keyanffz/Test-Claude-Code-Cloud,0,2026-09-26,AI Agent
prantopi/claude-code-dev-team,1,2026-09-26,AI Agent
kxzongoing/claude-code-chat-archive,0,2026-09-26,AI Agent
Knight1598/factory-skill-Claude-Code,0,2026-09-26,AI Agent
Enterprise-DNA-OS/dealership-for-claude-code,0,2026-09-26,AI Agent
AmbroiseCodes/claude-code-learning-lab,0,2026-09-26,AI Agent
eronbubi/SimpleGitpushClaudeCode,0,2026-09-26,AI Agent
renanmachad/claude-code-linkedin-automation,0,2026-09-26,AI Agent
yeisonmbotero/claude-code-security-audit,0,2026-09-26,AI Agent
Toszana/Claude-code-secret-mission,0,2026-09-26,AI Agent
akrmba/claude-codex-bridge-app,0,2026-09-26,AI Agent
arielmoatti/claude-code-window-keeper,0,2026-09-26,AI Agent
olyaolik-wq/nextgenit-ba-claude-code,0,2026-09-26,AI Agent
ishare2121/claude-code-session-mover,0,2026-09-26,AI Agent
shahid-ai-automation/claude-code-omniroute-environment,0,2026-09-26,AI Agent
harshit-bagherwal/claude-code-pwc-training,0,2026-09-26,AI Agent
Shaikfaisel/bounded-autonomy-claude-code,0,2026-09-26,AI Agent
maree217/claude-code-pilot-kit,0,2026-09-26,AI Agent
nutthantontiwong-collab/claude-code-secret-mission,0,2026-09-26,AI Agent
emmanuelassan2006/Claude-Code-Trading-Bot-,0,2026-09-26,AI Agent
aryan8434/claude-code-ai-face,0,2026-09-26,AI Agent
RJaasmitha/claude-code-review-test,0,2026-09-26,AI Agent
FabianoArthur/claude-code-discord-hq,1,2026-09-26,AI Agent
nirupamaprv/Analysis-with-Claude-Code,0,2026-09-26,AI Agent
marfeyx/Peak-Claude-Code-Themes,0,2026-09-26,AI Agent
miyake052001-debug/claude-code-3skills,0,2026-09-26,AI Agent
sucuklutank123456789-coder/claude-code-sigill-fix,0,2026-09-26,AI Agent
Lost-Building/Claude,0,2026-09-26,AI Agent
Dieddiejr/claudecode,0,2026-09-26,AI Agent
theokrets-prog/Claude,0,2026-09-26,AI Agent
Danilodevv8/Agente-de-IA-Claude-Code,0,2026-09-26,AI Agent
arielmoatti/claude-code-vsc-admin-toggle,0,2026-09-26,AI Agent
jhonyzuim/time-dev-ia-claude-code,0,2026-09-26,AI Agent
lovesofia/owner-repo,0,2026-09-26,AI Agent
lemonssupport-del/claude-code-testing-repo-1,0,2026-09-26,AI Agent
dspenard/claude-code-react-ts-app,0,2026-09-26,AI Agent
itsamikeytime/CLAUDE,0,2026-09-26,AI Agent
Enterprise-DNA-OS/home-care-for-claude-code,0,2026-09-26,AI Agent
wanglianga/claude-code-119-feature-3,0,2026-09-26,AI Agent
wanglianga/claude-code-119-feature-2,0,2026-09-26,AI Agent
DMontgomery40/claude-code-prompt-source-map,0,2026-09-26,AI Agent
2377568565/Ethan_bay,0,2026-09-26,AI Agent
wanglianga/claude-code-121-feature-1,0,2026-09-26,AI Agent
ChowdamAshok/cd14715-claude-code-classroom,0,2026-09-26,AI Agent
1010323691/claude-code-context-window-patch,0,2026-09-26,AI Agent
anant1811/claude-code-prove-its-done,0,2026-09-26,AI Agent
wanglianga/claude-code-119-feature-1,0,2026-09-26,AI Agent
wanglianga/claude-code-120-feature-1,0,2026-09-26,AI Agent
Enterprise-DNA-OS/vet-clinic-for-claude-code,0,2026-09-26,AI Agent
au120519-wq/install--g-anthropic-ai-claude-code,0,2026-09-26,AI Agent
DEscalanteZ/comunicacion-entre-dos-claude-code-es,0,2026-09-26,AI Agent
startupautomindai-dot/claude-code-do-zero-ao-deploy,0,2026-09-26,AI Agent
brandstore111111-boop/Jaydip_cd14715-claude-code-classroom,0,2026-09-26,AI Agent
s-stude/claude-code-tauri-v2-skills,0,2026-09-26,AI Agent
beast3009/cd14715-claude-code-classroom-main,0,2026-09-26,AI Agent
beast3009/claude-code-capstone-FULL-SUBMISSION-READY,0,2026-09-26,AI Agent
hassanmehmood-ep/Claude,0,2026-09-26,AI Agent
vivektiwari313/claude,0,2026-09-26,AI Agent
Oleksii96/claude-test,0,2026-09-26,AI Agent
Sneha06-ux/Harness-engineering-with-claude-and-claude-code,0,2026-09-26,AI Agent
tol518/Codex-to-Claude-Code-agent-session-bridge,0,2026-09-26,AI Agent
xafold/jev-router,2,2026-09-26,AI Agent
judehs/osculatingcircledemo,0,2026-09-26,AI Agent
emilycoll/claude-skills,0,2026-09-26,AI Agent
pauIomartins/harness-poc,0,2026-09-26,AI Agent
BoyidiBhuvaneswari/Harness-Engineering-with-Claude-and-Claude-Code-Project,0,2026-09-26,AI Agent
biradarvinod502/Project-Harness-Engineering-with-Claude-and-Claude-Code,0,2026-09-26,Long Context
AxtheDragon/B-Fit,0,2026-09-26,AI Agent
GunjeetNimbalkar/Harness-Engineering-with-Claude-and-Claude-Code-Project,0,2026-09-26,AI Agent
Simali2724/Moinuddeen_Project_Harness_Engineering_withclaude_and_claude_code,0,2026-09-26,AI Agent
Dhanush0109/Project-Harness-Engineering-with-Claude-and-Claude-Code,0,2026-09-26,AI Agent
magik-ai/murmur,5,2026-09-26,AI Agent
PiyushRaspalleAcc/Piyush-Project-Harness-Engineering-with-Claude-and-Claude-Code,0,2026-09-26,AI Agent
PracheeMeshram/Prachee-Project-Harness-Engineering-with-Claude-and-Claude-Code,0,2026-09-26,AI Agent
biradarvinod502/vinod-Project-Harness-Engineering-with-Claude-and-Claude-Code,0,2026-09-26,Long Context
imtaqin/waxum-channel,0,2026-09-26,AI Agent
brandstore111111-boop/Jaydip_Harness_Engineering_with_Claude_and_Claude_code_project,0,2026-09-26,AI Agent
geek-nancy/claude_cloud,0,2026-09-26,AI Agent
crdriedger-ui/Claude-Test,0,2026-09-26,AI Agent
albertobc1399/drones_web_prueba,0,2026-09-26,AI Agent
brandonmlicea/starteammate-plugin,0,2026-09-26,AI Agent
JustLikeCheese/AgentWorkspace,0,2026-09-26,AI Agent
LinnJS/skills,1,2026-09-26,AI Agent
suiciniv-dev/banditboard,2,2026-09-26,AI Agent
vazzma/pi-claude-request-compat,3,2026-09-26,AI Agent
xiangyumou/claude-plugins,0,2026-09-26,AI Agent
sakanayuki/cc_bugcatching,0,2026-09-26,AI Agent
kstillson/test1,0,2026-09-26,AI Agent
dron-pedro/CC,0,2026-09-26,AI Agent
VilakshanMishra/Claude-Personal-Playground,0,2026-09-26,AI Agent
gabbriellinimattia/multiPhiMo,0,2026-09-26,AI Agent
LuisJC-creator/silver-parakeet,0,2026-09-26,AI Agent
rachamsushanth/Testing_Calude,0,2026-09-26,AI Agent
cicerilab/claude250,0,2026-09-26,AI Agent
MiloradFilipovic/itl-presentation,0,2026-09-26,AI Agent
dylanpieper/agentsflow,0,2026-09-26,AI Agent
mikaelsjovind/claude-plugins,0,2026-09-26,AI Agent
DenXD/claude-account-switcher,0,2026-09-26,AI Agent
wubin28/commons-csv-approved-scenarios-by-claude-code-2026-09-24-with,0,2026-09-26,AI Agent
subterranean-homesick-alien-82/EasyHand-Claude,0,2026-09-26,AI Agent
Clumsynite/claude-ccfind,0,2026-09-26,AI Agent
takwerx/atak-plugin-pipeline,5,2026-09-26,AI Agent
nwiizo/rust-learning-lab,3,2026-09-26,AI Agent
sagochiko/aws-drawio-diagram-skill,3,2026-09-26,AI Agent
miolamio/dumb-compact,2,2026-09-26,AI Agent
grsylvia/agent-skills,0,2026-09-26,AI Agent
equanimitech/marketplace,0,2026-09-26,AI Agent
hero-not-found/plugins,0,2026-09-26,AI Agent
bonzofenix/skills,0,2026-09-26,AI Agent
kaushikforpractice-jpg/spendly,0,2026-09-26,AI Agent
fchurl/my-first-project,0,2026-09-26,AI Agent
Sighte/aufgabentracker-plugin,0,2026-09-26,AI Agent
PranavMangalHere/Spendly,0,2026-09-26,AI Agent
silex-ai-lab/silex_share,1,2026-09-26,AI Agent
reloru/Relo-Audio_Production,0,2026-09-26,AI Agent
damensa/cuidarte-instagram-media,0,2026-09-26,AI Agent
mindninjaX/cloud-gaming-check,0,2026-09-26,AI Agent
soundaryaravoori3-hub/soundaryaravoori3-hub.github.io,0,2026-09-26,AI Agent
DrAndreasEisele/claude-plugins,0,2026-09-26,AI Agent
ZimranRahman/test,0,2026-09-26,AI Agent
mr04vv/agent-config,0,2026-09-26,AI Agent
erzoo24/claude-drc-experte,0,2026-09-26,AI Agent
Gaba31/spendly,0,2026-09-26,AI Agent
AndersonS7/brasileirao_stats,0,2026-09-26,AI Agent
warpreality/claude-o-gramm,0,2026-09-26,AI Agent
Gaurav12341234/spendly,0,2026-09-26,AI Agent
paulmatthis/project-for-your-health,1,2026-09-26,AI Agent
radhikaLegend/spendly,0,2026-09-26,AI Agent
Melvin2611/claudeos,0,2026-09-26,AI Agent
nagameTW/claude-statusline-sh,1,2026-09-26,AI Agent
bocode-labs/ccherd,0,2026-09-26,AI Agent
Kroj-0/dotfiles,0,2026-09-26,AI Agent
anoopkp10/DIgeGain_Modern,0,2026-09-26,AI Agent
michaeldinhca/ai-skill,0,2026-09-26,AI Agent
SirTobi88/LogitechG510_claudemeter,0,2026-09-26,AI Agent
cc-code-examples/beautiful-gorilla-445272,0,2026-09-26,AI Agent
cr19-pandey8745/spendly,0,2026-09-26,AI Agent
vasud93-sudo/collection-of-skills,0,2026-09-26,AI Agent
cc-code-examples/cooperative-beetle-330934,0,2026-09-26,AI Agent
aavig23/spendly,0,2026-09-26,AI Agent
saurabhm0709/spendly,0,2026-09-26,AI Agent
BlakeHastings/claude-skills,0,2026-09-26,AI Agent
burnsbert/omniwatch-for-iterm2,0,2026-09-26,AI Agent
ShubhamSinghal12/spendify,0,2026-09-26,AI Agent
billmac-hub/claude-usage-widget-mac,0,2026-09-26,AI Agent
ambika-batra/spendly,0,2026-09-26,AI Agent
Salman138981/Expense-Tracker,0,2026-09-26,AI Agent
geekgreg/command-and-context,3,2026-09-26,AI Agent
ewraj/oss-radar,2,2026-09-26,AI Agent
Arzaroth/remuda,0,2026-09-26,AI Agent
IvanHorbenko/QaSession,0,2026-09-26,AI Agent
0xwhrari/jev-agent-switch,0,2026-09-26,AI Agent
agustind/codebar,0,2026-09-26,AI Agent
jasonleenaylor/pr-docket-skill,0,2026-09-26,AI Agent
Pavilion-Markets/manyhands-claude-plugin,0,2026-09-26,AI Agent
trynextrank/skills,0,2026-09-26,AI Agent
saki3338/claude-skills,0,2026-09-26,AI Agent
Arzaroth/t3cc,0,2026-09-26,AI Agent
Stanislavussov/skills-marketplace,0,2026-09-26,AI Agent
gmelo97s/MeuSiteV1,0,2026-09-26,AI Agent
lorenzh/claude-config,0,2026-09-26,AI Agent
vadegg/toolbox-ai,0,2026-09-26,AI Agent
vklimontovich/skills,0,2026-09-26,AI Agent
Mabharathkumar/harness-engineering-with-claude,0,2026-09-26,AI Agent
evandelaar1/proefpagina,0,2026-09-26,AI Agent
Bartavius/claude-config,0,2026-09-26,AI Agent
mattcarvercom/dsh-unified-memory,1,2026-09-26,AI Agent
con3code/cldviewer,0,2026-09-26,AI Agent
burnsbert/everwatch-for-iterm2,0,2026-09-26,AI Agent
edtice-goog/ops-toolbox,0,2026-09-26,AI Agent
daichi1002/agent-skills,0,2026-09-26,AI Agent
melotoxin/trenddrop-o441,0,2026-09-26,AI Agent
leonardocandiani/hormozi-skill,0,2026-09-26,AI Agent
jsanchezgarcia/juan-skills,0,2026-09-26,AI Agent
majiayu000/agent-sessions,0,2026-09-26,AI Agent
Faultless/claude-memory,0,2026-09-26,AI Agent
marco-perez/purist-agent-plugins,0,2026-09-26,AI Agent
matthewmiglio/music_vid_gen,0,2026-09-26,AI Agent
nadtokavlad/probable-disco,0,2026-09-26,AI Agent
victorcesc/my-skills,0,2026-09-26,AI Agent
joeboylson/legion,0,2026-09-26,AI Agent
RobertKielty/cc-cost,0,2026-09-26,AI Agent
anoru18/my-project-boilerplate,0,2026-09-26,AI Agent
melotoxin/creatorpulse-bhlt,0,2026-09-26,AI Agent
blueben/adversary,0,2026-09-26,AI Agent
BarryWangQwQ/OwO-AI-Gateway,2,2026-09-26,AI Agent
0005080-rgb/my-remotion-video,0,2026-09-26,AI Agent
tuquet/claude-agy,0,2026-09-26,AI Agent
neural-beat/human-eyes,3,2026-09-26,AI Agent
diananerd/claude-account-switcher,0,2026-09-26,AI Agent
hildakim94/claude-ggungcha,0,2026-09-26,AI Agent
dmilstein-match/datagoat-skills,0,2026-09-26,AI Agent
vprotti/subpool,0,2026-09-26,AI Agent
gon0801/goncloud-pr-review,0,2026-09-26,AI Agent
tabfleet/claude-plugin,0,2026-09-26,AI Agent
punkcanyang/claude-jev-gate,0,2026-09-26,AI Agent
shyung-create/scifig,0,2026-09-26,AI Agent
Siimki/claude-monitor,0,2026-09-26,AI Agent
JoshJSP/claude-setup,0,2026-09-26,AI Agent
Reby0318/music-strategy-kit,0,2026-09-26,AI Agent
poplarytics/I-Graffiti,0,2026-09-26,AI Agent
hexnniliuum/QuotaTray,0,2026-09-26,AI Agent
slowernet/dietpowers,0,2026-09-26,AI Agent
jonnlagunas/claude,0,2026-09-26,AI Agent
Char1ieBennett/candidate-profile,0,2026-09-26,AI Agent
helloimdevman/cachemax,0,2026-09-26,AI Agent
thibault-monteiro/claude-config-team,0,2026-09-26,AI Agent
vessel-ltd/nyan-remote,0,2026-09-26,AI Agent
ihfmediateam/test-repo-archive-2026,0,2026-09-26,AI Agent
atandra2000/claude-skills-yt-report,0,2026-09-26,AI Agent
maksutovic/vidctx,0,2026-09-26,AI Agent
Tarcisio-Abbud/claude-skills,0,2026-09-26,AI Agent
sohaibimran7/codex2claude,0,2026-09-26,AI Agent
todesking/cc-sandbox-gpu-mac,0,2026-09-26,AI Agent
xMarcinator/ai-pet,0,2026-09-26,AI Agent
withcaldera/delivery-setup,0,2026-09-26,AI Agent
fivol/treeno-agent-plugin,0,2026-09-26,AI Agent
ysham123/codex-claude-team,0,2026-09-26,AI Agent
Fedaiken/starter-kit,0,2026-09-26,AI Agent
edd26/agent-memory-kit,0,2026-09-26,AI Agent
Vadim-AM/fuel,0,2026-09-26,AI Agent
marzaw3/xtb-top-akcje-it-ai,0,2026-09-26,AI Agent
Omarabdul3ziz/resume-forge,0,2026-09-26,AI Agent
maanumeira/dotfiles,0,2026-09-26,AI Agent
tristankenney/laya-compaction,0,2026-09-26,AI Agent
GergKllai1/whiteboard-defense,0,2026-09-26,AI Agent
amadejdemsar-create/transcreate-skill,0,2026-09-26,AI Agent
a13xperi/keylit,0,2026-09-26,AI Agent
Temikus/claude-skill-infographics,1,2026-09-26,AI Agent
alphaonedev/ai-router,0,2026-09-26,AI Agent
150ftw/contextzip,0,2026-09-26,AI Agent
meganemura/mutation-testing-skills,0,2026-09-26,AI Agent
pecepeperu2026-ops/pecepito-mix,0,2026-09-26,AI Agent
MotleyAI/living-architecture,0,2026-09-26,AI Agent
eduard256/claude2tech-lead,0,2026-09-26,AI Agent
diogocouto18/working-agents,0,2026-09-26,AI Agent
claudiuiancic/gdl-skill,1,2026-09-26,AI Agent
michaelx1993/fleet,0,2026-09-26,AI Agent
ChrisAutodidacte/generateur-IA-vignette-youtube,0,2026-09-26,AI Agent
PetrushaPetrovich/claude-bell,0,2026-09-26,AI Agent
boundlessend/ru-science-search,0,2026-09-26,AI Agent
MuhammadKhan7073/shotfactory,0,2026-09-26,AI Agent
rhys-saldanha/ai-usage,0,2026-09-26,AI Agent
tomaass/tomaass-skills,1,2026-09-26,AI Agent
defsayurinda/defsayurinda.github.io,0,2026-09-26,AI Agent
seestack-dev/claude-obsidian-memory,0,2026-09-26,AI Agent
lerichjam/delegate,0,2026-09-26,AI Agent
Ashish1165/Spendly,0,2026-09-26,AI Agent
flowforgelive/effort-router,0,2026-09-26,AI Agent
EliBaumgardner/refactor-tools,0,2026-09-26,AI Agent
mounchons/mflow-marketplace,0,2026-09-26,AI Agent
kennethghkim/simpleharness,0,2026-09-26,AI Agent
broneq/bdk-skill-kit,0,2026-09-26,AI Agent
KellsonM/anthropen-proxy,0,2026-09-26,AI Agent
rohanpradyumna/naupa2-report-standards-skill,0,2026-09-26,AI Agent
NonWine/claude-chat-pet,0,2026-09-26,AI Agent
ambamichal/autodev,0,2026-09-26,AI Agent
Greyson0424/volta-newsletter-demo-3,0,2026-09-26,AI Agent
habibtalib/claude-motion-promo-skill,2,2026-09-26,AI Agent
vedats/RagSkill-Dotnet,3,2026-09-26,AI Agent
michelbertolino/michel-engineering-lite,0,2026-09-26,AI Agent
ahmed-okkio/skills,0,2026-09-26,AI Agent
marhaasa/eredo,0,2026-09-26,AI Agent
rennerdo30/claude-usage-plugin,0,2026-09-26,AI Agent
coloradored13/sigma,0,2026-09-26,AI Agent
dancher00/duetai,0,2026-09-26,AI Agent
harryob2/masterki-claude-plugin,0,2026-09-26,AI Agent
charlietlamb/cstack,1,2026-09-26,AI Agent
seven7rees/claude-handoff,0,2026-09-26,AI Agent
DMXL/claude-launcher,0,2026-09-26,AI Agent
herakles-dev/claude-plugins,0,2026-09-26,AI Agent
Garioli-Labs/claude-hadouken,0,2026-09-26,AI Agent
AAA-codes/wleefa-skills,0,2026-09-26,AI Agent
heintruong/browser-ui-redesign,0,2026-09-26,AI Agent
ishaanobvious/ui-morph-loop-skill,0,2026-09-26,AI Agent
omariqbalnaru/claude-usage-statusline,0,2026-09-26,AI Agent
patdavis8150/claude-handoff,0,2026-09-26,AI Agent
qunaxis/skenv,1,2026-09-26,AI Agent
F0Rextasy/memship,0,2026-09-26,AI Agent
burakyalcin10/obsidian-vault-skill,0,2026-09-26,AI Agent
Blade-Labs/zeroh-marketplace,0,2026-09-26,AI Agent
RhuanCruz/kleos-skills,0,2026-09-26,AI Agent
BonhaengLee/claude-omp-delegate,0,2026-09-26,AI Agent
shadowosx/subnet-scout,0,2026-09-26,AI Agent
awalvie/agents,0,2026-09-26,AI Agent
coloradored13/sigma-mem,0,2026-09-26,AI Agent
kikkimo/CapBar,0,2026-09-26,AI Agent
nazarukroman/craft,0,2026-09-26,AI Agent
dasdomaindepot/ddd-code-guard,0,2026-09-26,AI Agent
devumang096/claude-viewer,0,2026-09-26,AI Agent
DonTizi/coisland-community,0,2026-09-26,AI Agent
Arzaroth/resumove,0,2026-09-26,AI Agent
y-gotou/sdd-skill,0,2026-09-26,AI Agent
stefanatanasiu/clgw,0,2026-09-26,AI Agent
OJESSEGOMES-VKOS/VKOS4-CARLOS,0,2026-09-26,AI Agent
kyrieove/brain-plot,0,2026-09-26,AI Agent
FSPR2005/canvas-mcp-itam,0,2026-09-26,AI Agent
Filli1523/filli1523.github.io,0,2026-09-26,AI Agent
luoxuwei/douyin-dl-skill,0,2026-09-26,AI Agent
ulliiiiiiiii/ai-sandbox-guard,0,2026-09-26,AI Agent
domsleee/skills,0,2026-09-26,AI Agent
alebarre/cuda-,0,2026-09-26,AI Agent
lucaslorenco/genus,0,2026-09-26,AI Agent
Christywho/react-native-optimization,0,2026-09-26,AI Agent
JChan2787/parley,0,2026-09-26,AI Agent
razankv13/razankv13-skills,0,2026-09-26,AI Agent
fisherjoey/agent-merge-safety,0,2026-09-26,AI Agent
nguyenphivn/aiquota,0,2026-09-26,AI Agent
ADn-001/hermes-skills,0,2026-09-26,AI Agent
5omeOtherGuy/tmux-comms,0,2026-09-26,AI Agent
beben-games/2d-game,0,2026-09-26,AI Agent
shokurov/claude-skills,0,2026-09-26,AI Agent
banbox/wardo,0,2026-09-26,AI Agent
RamitVishwakarma/Janus,0,2026-09-26,AI Agent
SamWSoftware/aviary,0,2026-09-26,AI Agent
ferdousbhai/agent-limit-handoff,0,2026-09-26,AI Agent
arcoss08/claude-skills,0,2026-09-26,AI Agent
nvaikus/skills,0,2026-09-26,AI Agent
SDiamante13/prompting-an-agent-team,0,2026-09-26,AI Agent
caue-mor/nexos,0,2026-09-26,AI Agent
yp201/agent-router,0,2026-09-26,AI Agent
tommyodell1029/-claude-business-os,0,2026-09-26,AI Agent
lawrence3699/jev-style,2,2026-09-26,AI Agent
VladUZH/saver-audit,0,2026-09-26,AI Agent
gaidar/dev_team,0,2026-09-26,AI Agent
jark13/prezentacja-mckinsey,0,2026-09-26,AI Agent
joseph215425-ux/design-grill,0,2026-09-26,AI Agent
bgmbgm94/dooray-agent-skill,0,2026-09-26,AI Agent
sanoylab/sanoy-ai-workflow,0,2026-09-26,AI Agent
tum-ai/claude-runner,0,2026-09-26,AI Agent
brumar/chess-postmortem-skills,0,2026-09-26,AI Agent
danieljohnmorris/nategpt-skill,0,2026-09-26,AI Agent
ai-lab-development-bot/makeitship-plugin,0,2026-09-26,AI Agent
morrillt/claude-pickup,0,2026-09-26,AI Agent
kfachas/claude-open,0,2026-09-26,AI Agent
parodyband/game-ui-ux,0,2026-09-26,AI Agent
waLLxAck/kiln-homepage-designs,0,2026-09-26,AI Agent
NewSkol/ownware-studio-kit,0,2026-09-26,AI Agent
knowledgedb-io/ai-application-building-framework,0,2026-09-26,AI Agent
correaschneider/ai-factory,0,2026-09-26,AI Agent
domdevz/vision,0,2026-09-26,AI Agent
mbarradev-debug/prompt-library,0,2026-09-26,AI Agent
Biznomad/dermilogic-skincare-quiz,0,2026-09-26,AI Agent
alperiox/prime-worker,0,2026-09-26,AI Agent
Nostoi/jev-expert,0,2026-09-26,AI Agent
charlescstpierr/pstack-cli,0,2026-09-26,AI Agent
fedorovvvv/omp-agent-role-router,1,2026-09-26,AI Agent
johnaoga/claude-toolkit,0,2026-09-26,AI Agent
DontPanic345/claude-invaders,0,2026-09-26,AI Agent
krshultz/claude-resume,0,2026-09-26,AI Agent
pStrikeZ/codex-staff,0,2026-09-26,AI Agent
jspiniakdev/braintone-mod,0,2026-09-26,AI Agent
kdHyeok/team_project_plugin,0,2026-09-26,AI Agent
zjones2142/zen-control,0,2026-09-26,AI Agent
somos-criptonautas/nautas-skills,0,2026-09-26,AI Agent
shandley/claude-usage-report,0,2026-09-26,AI Agent
annaolme/agent-loft,0,2026-09-26,AI Agent
ElieGre/Claude-Deco-Interface,0,2026-09-26,AI Agent
marcogalluccio/logo-3d,0,2026-09-26,AI Agent
rebehzat/pi-ultracode,0,2026-09-26,AI Agent
aadan-ete/aioo-4-security-review-test,0,2026-09-26,AI Agent
poby123/claude-dispatch,0,2026-09-26,AI Agent
IterantAI/agent-skills,0,2026-09-26,AI Agent
mrblackman/git-grep-first-for-windows-ai-agent,2,2026-09-26,AI Agent
YoAm/yogit,2,2026-09-26,AI Agent
jkugsiya/DeviceGate,2,2026-09-26,AI Agent
charlesdove977/claude-x-jev,5,2026-09-26,AI Agent
AGIHunt/blurt,3,2026-09-26,AI Agent
Wholeclove/obsidian-agent-workspace,0,2026-09-26,AI Agent
YogevKr/zen-browser-skill,0,2026-09-26,AI Agent
Chantifa/iu-campus-agent,0,2026-09-26,AI Agent
khalilbenaz/sessions-manager,0,2026-09-26,AI Agent
minkihan/go3,0,2026-09-26,AI Agent
yainierc/session-deck,0,2026-09-26,AI Agent
JosephLin/claude-rules,0,2026-09-26,AI Agent
genr234/stardewjs,0,2026-09-26,AI Agent
Babitdor/laya-browserUse-mcp,0,2026-09-26,AI Agent
jorgeNebular/browser-use,0,2026-09-26,AI Agent
creativesourcegraphics/jellyfin-marquee-theme,0,2026-09-26,AI Agent
xnetsc/laya-browser-use-skill,0,2026-09-26,AI Agent
SpaincityDevOps/TICTACTOE,0,2026-09-26,AI Agent
nazmulhasan77/PhoneOnPC,0,2026-09-26,AI Agent
rahulbhatia-rb/browser-use-agent-fleet-platform-reliability-reference,0,2026-09-26,AI Agent
published-porcupineprovision55/BrowserSkill,0,2026-09-26,AI Agent
confident-christmasfactor2015/jev-ultrafast-mcp,0,2026-09-26,AI Agent
abcp-sdk/computer-use-extension,0,2026-09-26,AI Agent
enricofranke/omarchy-computer-use,0,2026-09-26,AI Agent
